104100005426,中国银行股份有限公司北京白家庄支行,104100000004,-1,BOC,1000
104100005434,中国银行股份有限公司北京崇外大街支行,104100000004,-1,BOC,1000
104100005442,中国银行股份有限公司北京东经路支行,104100000004,-1,BOC,1000
104100005459,中国银行股份有限公司北京科技会展中心支行,104100000004,-1,BOC,1000
104100005467,中国银行股份有限公司北京柳芳北里支行,104100000004,-1,BOC,1000
104100005475,中国银行股份有限公司北京天缘公寓支行,104100000004,-1,BOC,1000
104100005483,中国银行股份有限公司北京科技园区支行,104100000004,-1,BOC,1000
104100005491,中国银行股份有限公司北京现代城支行,104100000004,-1,BOC,1000
104100005506,中国银行股份有限公司北京安苑路支行,104100000004,-1,BOC,1000
104100005514,中国银行北京市延庆县支行八达岭工业开发区分理处,104100000004,-1,BOC,1000
104100005522,中国银行股份有限公司北京天华支行,104100000004,-1,BOC,1000
104100005539,中国银行股份有限公司北京天通苑支行,104100000004,-1,BOC,1000
104100005547,中国银行股份有限公司北京商务区支行,104100000004,-1,BOC,1000
104100005555,中国银行股份有限公司北京天竺支行,104100000004,-1,BOC,1000
104100005563,中国银行股份有限公司北京清华东路支行,104100000004,-1,BOC,1000
104100005571,中国银行股份有限公司北京鲁谷支行,104100000004,-1,BOC,1000
104100005580,中国银行股份有限公司北京航天桥支行,104100000004,-1,BOC,1000
104100005598,中国银行股份有限公司北京万寿路支行,104100000004,-1,BOC,1000
104100005602,中国银行股份有限公司北京安贞桥支行,104100000004,-1,BOC,1000
104100005619,中国银行股份有限公司北京远洋天地支行,104100000004,-1,BOC,1000
104100005627,中国银行股份有限公司北京黄村兴业路支行,104100000004,-1,BOC,1000
104100005635,中国银行股份有限公司北京学清路支行,104100000004,-1,BOC,1000
104100005643,中国银行股份有限公司北京潘家园支行,104100000004,-1,BOC,1000
104100005651,中国银行股份有限公司北京松榆里支行,104100000004,-1,BOC,1000
104100005660,中国银行股份有限公司北京中关村科技园区支行,104100000004,-1,BOC,1000
104100005678,中国银行股份有限公司北京望京园支行,104100000004,-1,BOC,1000
104100005686,中国银行股份有限公司北京车公庄西路支行,104100000004,-1,BOC,1000
104100005694,中国银行股份有限公司北京人大支行,104100000004,-1,BOC,1000
104100005709,中国银行股份有限公司北京幸福广场支行,104100000004,-1,BOC,1000
104100005717,中国银行股份有限公司北京安定门外支行,104100000004,-1,BOC,1000
104100005725,中国银行股份有限公司北京长安支行,104100000004,-1,BOC,1000
104100005733,中国银行股份有限公司北京广渠路支行,104100000004,-1,BOC,1000
104100005741,中国银行股份有限公司北京和平东街支行,104100000004,-1,BOC,1000
104100005750,中国银行股份有限公司北京金台路支行,104100000004,-1,BOC,1000
104100005768,中国银行股份有限公司北京樱花东街支行,104100000004,-1,BOC,1000
104100005776,中国银行股份有限公司北京西长安街支行,104100000004,-1,BOC,1000
104100005784,中国银行股份有限公司北京天河西路支行,104100000004,-1,BOC,1000
104100005792,中国银行股份有限公司北京潘家园南里支行,104100000004,-1,BOC,1000
104100005805,中国银行股份有限公司北京逸园支行,104100000004,-1,BOC,1000
104100005813,中国银行股份有限公司北京望京科技园支行,104100000004,-1,BOC,1000
104100005821,中国银行股份有限公司北京青年路支行,104100000004,-1,BOC,1000
104100005830,中国银行股份有限公司北京光华东路支行,104100000004,-1,BOC,1000
104100005848,中国银行股份有限公司北京朝阳北路支行,104100000004,-1,BOC,1000
